DIGITAL_ID,AIR_QUALITY_INDEX,PM2_5,PM10,CO2_LEVEL_PPM,UV_INDEX,TEMPERATURE_C,HUMIDITY_PERCENT,NOISE_LEVEL_DB,POLLEN_COUNT,WEATHER,GREEN_SPACE_ACCESS,COMMUTE_TIME_MINUTES,POLLUTION_EXPOSURE_SCORE,ENVIRONMENTAL_RISK
100327,131,102.5,200.1,965,4.8,32.8,81,71.0,402,Cloudy,Moderate,63,47.0,High
100328,79,,27.4,877,3.2,25.2,46,53.0,315,Rainy,Moderate,6,61.5,Moderate
100329,132,19.8,50.1,957,1.7,5.5,26,34.0,348,Rainy,Good,10,68.0,Moderate
100330,21,6.2,102.6,642,5.8,31.9,46,97.0,277,Sunny,Good,61,80.6,Low
100331,148,67.9,132.8,495,6.5,15.4,93,74.0,29,Sunny,Moderate,20,51.2,Moderate
100332,67,18.4,181.4,753,6.3,20.5,29,88.0,142,Sunny,Moderate,27,67.9,Moderate
100333,159,113.5,217.5,1163,1.3,39.9,94,94.0,276,Sunny,Moderate,99,37.5,High
100334,216,137.6,91.7,351,,17.9,76,92.0,409,Cloudy,Good,118,30.8,High
100335,56,67.9,20.0,468,1.9,26.3,49,96.0,355,Windy,Poor,45,71.2,Moderate
100336,179,42.5,178.2,955,7.3,43.1,22,78.0,11,Cloudy,Excellent,34,46.0,High
100337,28,68.0,136.9,540,4.7,17.6,48,61.0,390,Sunny,Excellent,71,73.9,Moderate
100338,118,109.9,51.7,352,9.3,23.0,33,,202,Cloudy,Poor,59,55.1,Moderate
100339,166,6.3,113.9,836,8.6,24.2,96,87.0,249,Foggy,Moderate,84,55.0,Moderate
100340,67,90.5,165.9,972,8.0,7.0,44,81.0,102,Sunny,Good,8,60.7,Moderate
100341,227,93.9,171.8,526,7.7,31.8,29,52.0,467,Foggy,Moderate,114,34.1,High
100342,150,97.5,114.9,606,6.2,31.3,98,59.0,34,Sunny,Good,104,49.7,High
100343,167,40.1,74.1,883,0.7,5.7,68,99.0,323,Sunny,Excellent,32,51.5,Moderate
100344,171,108.5,214.5,826,7.2,-4.3,57,59.0,385,Rainy,Moderate,54,39.6,High
100345,73,18.3,149.3,747,5.1,44.9,90,66.0,19,Cloudy,Good,118,70.6,Moderate
100346,139,33.9,95.7,845,5.2,24.1,33,77.0,46,Snowy,Excellent,118,58.4,Moderate
100347,180,132.2,68.9,569,4.2,4.1,49,61.0,83,Windy,Good,32,42.2,High
100348,171,112.1,163.5,522,10.2,9.2,59,99.0,267,Sunny,Good,57,37.7,High
100349,135,7.0,60.9,1085,2.7,25.9,31,64.0,52,Rainy,Excellent,71,65.4,Moderate
100350,94,41.0,,739,3.5,1.9,33,97.0,272,Rainy,Poor,30,66.2,Moderate
100351,132,36.1,121.3,851,10.6,-3.1,20,61.0,17,Windy,Moderate,43,59.7,Moderate
100352,219,,70.9,926,8.9,34.9,87,88.0,103,Cloudy,Good,17,42.9,High
100353,183,40.9,142.1,1138,0.2,30.8,68,64.0,151,Sunny,Moderate,75,48.6,High
100354,185,14.1,34.8,1110,10.0,10.5,37,45.0,327,Rainy,Moderate,58,58.8,Moderate
100355,123,71.5,147.5,609,2.5,-2.1,55,81.0,164,Foggy,Moderate,17,53.8,Moderate
100356,103,111.2,69.5,480,7.8,19.3,83,95.0,360,Sunny,Good,63,55.1,Moderate
100357,246,93.0,10.1,462,6.1,8.8,47,35.0,413,Sunny,Excellent,8,40.6,High
100358,131,102.6,36.7,1147,5.9,14.9,51,43.0,83,Sunny,Poor,84,58.0,Moderate
100359,236,,206.1,1148,7.9,8.7,91,58.0,307,Snowy,Good,61,39.4,High
100360,118,143.0,192.1,1072,2.3,3.8,44,55.0,150,Sunny,Excellent,96,46.5,High
100361,172,126.6,59.1,369,1.7,14.3,66,47.0,36,Sunny,Moderate,64,46.2,High
100362,112,121.7,173.5,564,7.2,43.2,39,33.0,378,Rainy,Excellent,51,53.3,Moderate
100363,165,124.3,137.8,659,3.2,8.3,52,86.0,457,Sunny,Poor,81,39.9,High
100364,147,140.2,213.9,600,10.7,11.8,49,82.0,352,Sunny,Poor,110,37.8,High
100365,129,83.9,88.5,837,5.0,11.5,56,54.0,151,Cloudy,Moderate,78,56.9,Moderate
100366,101,34.0,153.1,731,1.2,19.0,99,76.0,355,Cloudy,Moderate,9,62.5,Moderate
100367,213,94.4,23.3,758,7.5,37.2,72,81.0,375,Sunny,Good,40,41.1,High
100368,73,112.7,93.2,620,3.4,15.1,93,63.0,207,Sunny,Moderate,23,62.4,Moderate
100369,182,112.0,212.4,756,1.6,35.3,88,45.0,49,Cloudy,Moderate,34,38.7,High
100370,227,80.6,123.2,1041,4.7,0.8,27,65.0,219,Snowy,Excellent,115,36.8,High
100371,208,14.9,70.5,543,10.6,39.7,20,57.0,459,Cloudy,Poor,45,51.5,Moderate
100372,188,58.8,35.3,790,4.5,4.3,26,94.0,403,Rainy,Poor,52,47.9,High
100373,247,138.5,157.7,662,3.8,-3.0,81,82.0,46,Sunny,Poor,32,22.8,High
100374,180,89.7,145.4,428,4.9,2.9,77,71.0,17,Sunny,Moderate,35,42.5,High
100375,87,83.1,88.5,529,0.1,4.5,97,48.0,484,Windy,Good,104,65.1,Moderate
100376,52,44.0,209.7,1024,1.5,20.4,92,73.0,121,Sunny,Good,61,67.6,Moderate
100377,161,58.4,14.7,1063,9.3,17.5,27,59.0,281,Cloudy,Excellent,47,57.4,Moderate
100378,40,134.8,73.8,363,10.8,30.8,83,73.0,493,Windy,Excellent,117,65.6,Moderate
100379,67,101.6,203.4,595,1.7,-2.5,27,56.0,119,Rainy,Good,69,60.0,Moderate
100380,167,119.2,,363,5.9,19.9,22,,250,Snowy,Moderate,13,45.5,High
100381,147,70.9,63.0,448,10.6,11.6,77,53.0,326,Rainy,Moderate,16,56.6,Moderate
100382,155,96.4,,382,1.7,26.5,51,85.0,298,Sunny,Good,91,45.9,High
100383,154,41.0,183.0,785,2.0,-2.8,87,36.0,46,Foggy,Good,16,54.6,Moderate
100384,214,107.3,31.7,606,10.2,-3.3,68,97.0,84,Foggy,Good,46,37.3,High
100385,164,67.0,208.0,383,7.8,16.4,57,80.0,298,Sunny,Moderate,77,44.0,High
100386,147,69.2,177.0,368,1.7,35.6,21,37.0,383,Windy,Poor,57,52.7,Moderate
100387,52,99.2,48.1,1013,4.3,28.6,28,85.0,159,Cloudy,Moderate,94,67.8,Moderate
100388,195,,159.5,609,0.6,-4.2,65,87.0,6,Rainy,Excellent,98,31.3,High
100389,223,14.3,90.8,1025,4.8,3.9,84,,244,Sunny,Good,61,43.8,High
100390,206,124.6,94.5,938,8.6,6.3,68,37.0,214,Cloudy,Moderate,88,39.5,High
100391,134,47.4,174.5,1175,6.1,16.2,94,95.0,211,Sunny,Good,20,52.0,Moderate
100392,233,69.4,212.2,765,7.1,24.3,48,53.0,211,Cloudy,Poor,81,33.8,High
100393,138,8.2,36.6,486,3.6,5.8,48,71.0,287,Sunny,Excellent,103,65.2,Moderate
100394,41,48.7,98.3,708,1.8,14.1,52,83.0,217,Cloudy,Good,54,73.6,Moderate
100395,177,77.9,111.0,1069,0.1,24.2,47,45.0,483,Rainy,Good,8,48.7,High
100396,57,13.1,89.0,1103,9.0,14.2,45,33.0,250,Windy,Moderate,119,80.4,Low
100397,249,76.2,86.3,928,7.0,2.2,48,88.0,343,Sunny,Good,93,32.9,High
100398,128,,21.0,465,2.5,19.6,30,75.0,320,Windy,Excellent,17,51.7,Moderate
100399,70,20.3,154.0,753,4.6,11.2,53,42.0,313,Cloudy,Good,64,73.1,Moderate
100400,201,115.8,101.6,551,8.8,38.2,67,66.0,180,Windy,Good,32,38.2,High
100401,27,64.4,50.9,725,5.9,33.8,46,,91,Cloudy,Poor,113,76.6,Low
100402,46,100.0,181.4,599,3.3,4.5,91,78.0,217,Windy,Good,16,62.9,Moderate
100403,46,42.7,178.5,795,,2.6,59,87.0,289,Rainy,Excellent,28,69.0,Moderate
100404,245,28.1,112.1,627,2.4,12.4,50,48.0,89,Cloudy,Good,96,42.1,High
100405,40,28.3,72.7,461,9.1,15.6,84,47.0,483,Sunny,Good,5,81.1,Low
100406,49,15.2,144.0,1192,6.4,41.6,58,89.0,196,Foggy,Moderate,38,73.3,Moderate
100407,116,31.9,70.5,822,7.8,10.1,43,46.0,183,Windy,Good,7,67.2,Moderate
100408,47,101.3,59.6,1095,9.5,38.4,87,40.0,65,Cloudy,Moderate,26,72.4,Moderate
100409,130,132.8,163.4,1037,10.9,20.3,42,44.0,415,Sunny,Poor,89,48.1,High
100410,211,123.0,18.5,741,2.7,39.3,80,46.0,97,Snowy,Good,31,41.7,High
100411,244,104.3,29.9,492,2.0,30.1,46,34.0,305,Foggy,Moderate,25,38.7,High
100412,216,21.0,11.4,381,5.1,30.4,35,90.0,477,Sunny,Poor,90,49.0,High
100413,80,46.9,42.1,530,0.4,20.9,64,33.0,23,Foggy,Good,17,74.6,Moderate
100414,67,,24.5,928,8.7,37.0,46,85.0,219,Sunny,Excellent,48,72.2,Moderate
100415,166,,219.1,865,9.7,7.7,92,77.0,173,Foggy,Moderate,84,46.5,High
100416,23,79.7,70.7,1147,7.5,40.4,24,77.0,386,Rainy,Moderate,114,75.1,Low
100417,54,82.7,41.3,618,2.9,26.8,78,64.0,244,Sunny,Good,28,71.9,Moderate
100418,211,56.7,60.6,585,1.4,16.9,91,,113,Sunny,Good,50,46.0,High
100419,68,56.3,206.6,626,4.2,44.1,54,50.0,265,Rainy,Moderate,21,65.7,Moderate
100420,36,125.1,119.2,902,9.2,38.1,89,34.0,389,Rainy,Excellent,9,69.1,Moderate
100421,191,119.4,,982,3.8,33.6,65,93.0,353,Foggy,Moderate,42,37.7,High
100422,239,49.6,193.4,624,0.4,8.7,75,98.0,222,Snowy,Moderate,63,31.6,High
100423,177,137.5,92.9,1092,3.0,43.7,43,50.0,307,Cloudy,Poor,110,42.0,High
100424,240,143.2,80.4,1165,,32.1,29,61.0,234,Foggy,Moderate,31,29.5,High
100425,65,52.4,53.5,435,7.4,25.3,98,47.0,305,Rainy,Moderate,58,74.6,Moderate
100426,136,56.4,89.3,412,9.9,41.1,57,87.0,109,Windy,Moderate,109,55.6,Moderate
100427,25,78.3,,753,8.5,3.1,89,53.0,313,Windy,Good,100,77.0,Low
100428,118,141.5,152.2,541,5.9,2.0,67,34.0,435,Foggy,Moderate,94,50.8,Moderate
100429,143,132.1,70.8,642,1.6,23.2,28,82.0,12,Sunny,Moderate,75,46.7,High
100430,56,19.9,131.2,380,3.8,-2.2,69,84.0,124,Rainy,Moderate,104,72.6,Moderate
100431,43,61.9,23.8,679,6.4,28.2,88,34.0,314,Cloudy,Moderate,59,80.2,Low
100432,112,85.2,50.2,1007,9.6,7.0,67,98.0,166,Cloudy,Moderate,75,57.3,Moderate
100433,65,78.0,,456,3.0,1.0,58,70.0,52,Cloudy,Excellent,47,67.2,Moderate
100434,200,33.1,206.8,971,1.3,15.5,24,36.0,185,Windy,Poor,95,46.1,High
100435,114,129.5,89.2,625,6.1,18.3,30,30.0,275,Sunny,Good,42,56.5,Moderate
100436,118,103.2,149.5,1071,1.9,3.5,79,81.0,446,Cloudy,Poor,116,50.8,Moderate
100437,207,126.5,63.6,1000,,-2.9,46,55.0,351,Sunny,Good,116,38.9,High
100438,244,129.5,36.7,947,2.9,15.7,26,92.0,9,Sunny,Excellent,92,29.5,High
100439,135,113.5,22.3,905,2.5,33.0,79,41.0,409,Rainy,Poor,92,56.9,Moderate
100440,210,68.7,74.1,431,4.4,38.7,69,99.0,146,Sunny,Moderate,65,40.4,High
100441,232,93.5,43.1,413,6.5,-0.1,86,48.0,476,Sunny,Moderate,49,40.1,High
100442,179,28.3,46.5,1182,6.0,21.2,88,33.0,316,Cloudy,Excellent,62,58.8,Moderate
100443,234,102.7,169.8,916,2.7,8.2,74,34.0,332,Sunny,Poor,112,33.7,High
100444,180,31.0,13.3,935,9.8,13.7,96,83.0,117,Sunny,Moderate,33,54.9,Moderate
100445,86,105.6,127.1,478,1.2,41.7,35,99.0,417,Windy,Good,58,55.6,Moderate
100446,147,38.3,89.7,605,0.4,12.6,31,86.0,339,Windy,Poor,95,55.9,Moderate
100447,37,,116.4,580,6.6,13.3,46,81.0,427,Sunny,Moderate,38,76.8,Low
100448,44,29.0,128.2,846,1.4,5.5,52,47.0,487,Sunny,Excellent,25,77.5,Low
100449,242,5.3,75.8,486,5.6,43.0,98,93.0,17,Foggy,Good,49,42.7,High
100450,73,109.2,72.0,804,10.5,17.8,74,39.0,376,Sunny,Moderate,5,66.3,Moderate
100451,77,111.2,164.0,704,,23.5,71,52.0,225,Rainy,Poor,14,59.4,Moderate
100452,86,79.7,193.0,973,,17.7,56,97.0,111,Rainy,Good,62,55.6,Moderate
100453,123,28.4,50.4,834,6.3,7.6,34,81.0,71,Snowy,Moderate,98,63.8,Moderate
100454,193,17.1,30.5,1169,2.0,35.5,84,76.0,143,Foggy,Moderate,32,54.1,Moderate
100455,43,7.8,198.5,495,4.8,-3.6,87,99.0,103,Cloudy,Excellent,65,71.5,Moderate
100456,133,29.0,83.5,382,3.8,29.5,22,55.0,214,Cloudy,Excellent,110,62.9,Moderate
100457,51,134.2,125.8,609,10.5,24.7,91,99.0,479,Rainy,Moderate,34,58.5,Moderate
100458,194,40.0,85.5,436,2.7,2.2,24,72.0,76,Foggy,Moderate,32,48.8,High
100459,105,56.4,36.4,1192,5.2,3.3,28,98.0,25,Windy,Moderate,33,62.7,Moderate
100460,170,20.3,133.8,614,10.3,28.0,20,92.0,229,Rainy,Moderate,35,51.1,Moderate
100461,213,37.2,120.3,1181,8.7,10.6,49,,192,Windy,Moderate,111,41.7,High
100462,146,80.3,52.6,891,10.6,8.3,90,92.0,449,Sunny,Moderate,109,52.3,Moderate
100463,174,93.1,104.9,741,6.7,-2.0,39,42.0,102,Cloudy,Excellent,72,48.1,High
100464,149,40.6,177.4,581,3.7,33.3,46,80.0,204,Sunny,Excellent,117,51.4,Moderate
100465,237,13.4,134.0,937,9.1,39.1,82,34.0,410,Sunny,Moderate,87,45.6,High
100466,36,61.7,30.4,796,3.2,36.0,94,76.0,259,Rainy,Moderate,78,77.0,Low
100467,123,39.0,,478,1.8,18.3,50,65.0,232,Windy,Good,113,60.4,Moderate
100468,180,36.8,157.6,620,7.8,21.7,38,65.0,50,Rainy,Moderate,35,48.8,High
100469,156,144.2,176.5,438,7.0,7.1,98,79.0,467,Rainy,Moderate,102,37.9,High
100470,62,94.4,142.1,815,9.7,3.6,81,85.0,130,Sunny,Excellent,45,61.9,Moderate
100471,195,85.7,42.1,519,10.6,36.2,26,48.0,342,Rainy,Moderate,68,47.7,High
100472,58,65.3,159.1,477,9.4,34.9,56,49.0,65,Cloudy,Good,107,68.9,Moderate
100473,240,67.2,152.2,523,0.7,33.9,90,51.0,399,Rainy,Moderate,46,36.0,High
100474,189,83.4,15.1,375,7.3,18.2,95,60.0,201,Sunny,Moderate,48,49.2,High
100475,45,106.0,96.5,922,8.6,38.2,27,91.0,283,Rainy,Moderate,35,65.3,Moderate
100476,118,106.8,79.9,860,10.8,41.3,76,73.0,299,Cloudy,Good,120,54.6,Moderate
100477,69,29.9,150.6,837,4.1,11.4,47,97.0,145,Cloudy,Good,15,66.8,Moderate
100478,172,77.5,55.4,928,1.9,6.2,36,96.0,257,Sunny,Good,40,47.4,High
100479,171,64.7,134.1,755,9.4,18.2,30,78.0,461,Cloudy,Moderate,112,47.0,High
100480,32,131.2,201.8,375,3.5,4.0,34,88.0,427,Cloudy,Good,112,59.6,Moderate
100481,79,96.6,177.5,432,6.6,39.2,49,33.0,403,Rainy,Excellent,36,62.0,Moderate
100482,154,82.2,203.5,713,4.3,11.9,25,68.0,311,Rainy,Poor,91,45.4,High
100483,76,21.7,215.5,716,4.4,23.8,31,36.0,375,Foggy,Good,108,69.3,Moderate
100484,55,92.8,12.2,409,8.1,24.7,80,78.0,103,Rainy,Excellent,120,70.6,Moderate
100485,192,22.0,140.8,900,4.0,20.7,55,44.0,150,Sunny,Moderate,114,51.4,Moderate
100486,39,53.9,96.7,984,7.6,2.8,54,36.0,117,Snowy,Moderate,43,78.1,Low
100487,84,25.7,190.6,641,0.2,44.6,86,,315,Cloudy,Good,71,64.7,Moderate
100488,27,105.4,62.9,1138,3.6,3.6,98,97.0,198,Sunny,Moderate,64,69.6,Moderate
100489,163,34.9,216.0,1165,3.5,32.6,96,74.0,428,Rainy,Excellent,96,48.3,High
100490,161,61.8,138.9,1143,8.2,34.6,82,48.0,302,Sunny,Good,29,51.9,Moderate
100491,223,134.9,176.6,540,,2.3,59,76.0,333,Sunny,Excellent,32,27.2,High
100492,134,34.6,28.0,810,7.0,41.7,50,82.0,420,Snowy,Good,23,62.1,Moderate
100493,234,78.6,48.5,1153,7.6,19.4,56,56.0,391,Snowy,Moderate,114,40.4,High
100494,162,65.8,169.3,1013,7.2,26.4,24,34.0,497,Snowy,Good,87,51.1,Moderate
100495,111,,,582,6.6,27.1,23,89.0,388,Sunny,Moderate,110,69.5,Moderate
100496,117,119.9,181.5,823,4.5,20.2,45,91.0,278,Windy,Good,112,46.4,High
100497,85,15.0,12.9,754,4.1,2.1,43,88.0,104,Rainy,Good,33,73.5,Moderate
100498,51,73.8,148.0,1007,6.2,32.6,58,90.0,9,Windy,Excellent,54,65.6,Moderate
100499,234,86.3,86.7,620,0.7,24.1,75,85.0,112,Rainy,Good,23,34.7,High
100500,210,96.1,138.4,1196,9.6,0.9,73,76.0,26,Rainy,Good,60,36.1,High
100501,105,104.9,156.2,483,9.1,30.0,57,77.0,98,Sunny,Moderate,22,53.0,Moderate
100502,70,41.7,81.9,520,3.8,30.1,73,39.0,256,Rainy,Moderate,49,74.4,Moderate
100503,172,6.4,32.7,764,6.2,22.4,38,61.0,326,Rainy,Moderate,117,60.5,Moderate
100504,205,109.9,24.6,377,10.3,-0.5,45,94.0,494,Sunny,Moderate,92,39.3,High
100505,82,82.7,133.7,485,3.0,12.6,71,53.0,370,Rainy,Good,106,63.3,Moderate
100506,209,126.2,119.3,754,8.2,-2.5,94,58.0,135,Cloudy,Moderate,84,35.5,High
100507,144,124.1,165.9,854,0.9,18.9,80,36.0,394,Cloudy,Moderate,86,47.3,High
100508,169,127.3,117.0,590,5.8,40.3,86,46.0,225,Cloudy,Excellent,45,43.9,High
100509,77,75.3,98.7,793,9.7,-4.9,41,54.0,126,Sunny,Poor,17,66.8,Moderate
100510,77,53.4,93.6,783,6.1,8.3,36,65.0,115,Sunny,Excellent,72,68.6,Moderate
100511,105,119.8,15.6,577,6.8,35.0,30,90.0,411,Snowy,Good,81,56.9,Moderate
100512,68,70.4,80.5,858,10.0,-4.5,58,64.0,289,Sunny,Good,103,68.9,Moderate
100513,199,,215.0,1148,7.9,-4.5,80,79.0,170,Sunny,Moderate,72,41.7,High
100514,189,129.0,193.4,652,7.7,25.5,68,85.0,211,Foggy,Poor,87,32.3,High
100515,89,133.0,79.2,383,6.5,34.5,80,94.0,411,Sunny,Poor,28,54.7,Moderate
100516,34,72.6,133.4,351,7.0,33.8,31,70.0,432,Rainy,Moderate,37,71.5,Moderate
100517,73,16.0,187.9,711,8.8,34.0,32,54.0,188,Foggy,Moderate,101,70.1,Moderate
100518,207,61.2,102.7,544,10.8,13.1,77,63.0,489,Rainy,Excellent,77,44.0,High
100519,120,121.5,13.8,955,8.7,39.1,30,37.0,420,Snowy,Good,59,59.4,Moderate
100520,244,135.8,25.6,1189,7.8,-4.4,83,,386,Foggy,Poor,7,30.0,High
100521,27,34.5,117.2,657,1.5,10.6,50,59.0,264,Windy,Good,7,79.2,Low
100522,72,14.7,213.6,996,9.0,11.9,30,97.0,499,Cloudy,Excellent,34,64.9,Moderate
100523,79,132.2,155.6,1065,8.1,3.3,62,50.0,213,Cloudy,Good,22,57.1,Moderate
100524,127,61.5,24.9,599,8.5,11.8,55,,88,Cloudy,Good,70,64.6,Moderate
100525,24,83.6,49.8,496,2.5,24.3,21,62.0,129,Windy,Good,100,77.0,Low
100526,122,145.4,172.0,695,9.9,21.0,80,33.0,22,Windy,Good,47,48.7,High
100527,215,14.7,186.7,697,1.1,11.0,55,,178,Windy,Good,77,45.0,High
100528,25,99.0,139.7,603,2.8,32.5,97,98.0,400,Rainy,Good,70,66.8,Moderate
100529,128,15.7,145.3,748,7.3,30.7,68,82.0,408,Cloudy,Excellent,88,59.6,Moderate
100530,243,59.4,16.0,683,7.4,9.0,46,34.0,459,Sunny,Poor,31,44.9,High
100531,135,121.6,184.0,525,3.4,11.2,31,47.0,410,Sunny,Moderate,104,47.2,High
100532,113,67.9,175.5,474,7.7,9.4,77,46.0,19,Snowy,Moderate,109,58.1,Moderate
100533,66,149.6,64.4,1112,4.3,1.4,25,87.0,328,Sunny,Moderate,114,58.2,Moderate
100534,118,86.1,158.8,747,,32.6,63,96.0,470,Sunny,Good,23,50.9,Moderate
100535,74,51.6,55.1,480,1.8,-2.7,66,85.0,419,Windy,Moderate,20,69.2,Moderate
100536,187,36.9,18.5,911,9.7,2.5,42,69.0,411,Sunny,Poor,30,54.1,Moderate
100537,71,55.8,52.2,954,2.4,0.3,93,,241,Foggy,Excellent,18,74.8,Moderate
100538,163,,47.5,1171,1.2,36.3,95,50.0,239,Sunny,Excellent,51,56.2,Moderate
100539,32,15.0,80.9,756,7.5,-2.8,45,81.0,28,Foggy,Moderate,22,80.3,Low
100540,133,58.6,97.9,1081,4.8,28.2,26,53.0,244,Cloudy,Good,32,58.8,Moderate
100541,143,72.3,116.8,1195,8.8,-2.8,51,82.0,119,Sunny,Poor,115,51.5,Moderate
100542,125,109.8,110.1,683,9.5,34.3,52,67.0,425,Rainy,Moderate,23,52.1,Moderate
100543,177,100.2,,369,9.3,40.6,39,49.0,313,Windy,Good,34,47.9,High
100544,166,107.8,16.1,554,3.4,19.3,88,79.0,373,Cloudy,Good,109,48.5,High
100545,164,6.2,137.1,952,5.6,35.2,71,68.0,31,Rainy,Moderate,25,56.1,Moderate
100546,139,36.6,,704,7.2,30.3,61,89.0,139,Foggy,Excellent,25,57.0,Moderate
100547,82,100.9,72.7,522,3.5,34.8,20,68.0,157,Sunny,Poor,52,62.7,Moderate
100548,38,75.2,192.1,538,0.5,33.3,82,62.0,59,Windy,Excellent,59,68.3,Moderate
100549,111,5.8,166.8,1173,5.5,5.3,26,58.0,138,Sunny,Poor,34,65.2,Moderate
100550,77,121.7,190.1,351,0.1,20.0,77,39.0,356,Cloudy,Excellent,117,58.1,Moderate
100551,202,117.1,113.9,517,10.5,43.0,69,96.0,211,Sunny,Moderate,46,34.3,High
100552,109,84.5,37.5,717,8.8,12.2,53,32.0,138,Cloudy,Excellent,41,65.2,Moderate
100553,248,14.6,156.2,885,2.1,43.5,70,60.0,367,Sunny,Good,45,39.8,High
100554,237,116.1,53.3,929,3.2,24.2,29,56.0,110,Sunny,Moderate,50,35.1,High
100555,136,89.6,102.7,719,10.8,18.1,45,99.0,485,Cloudy,Excellent,100,49.7,High
100556,81,118.4,23.7,1055,4.1,27.9,51,56.0,492,Rainy,Good,98,64.4,Moderate
100557,42,114.0,183.3,945,8.6,35.8,61,38.0,335,Rainy,Good,90,65.8,Moderate
100558,146,121.4,36.4,786,4.9,14.7,81,35.0,250,Rainy,Good,64,53.8,Moderate
100559,156,80.1,199.7,556,9.5,-3.4,31,35.0,98,Sunny,Good,92,48.8,High
100560,159,25.3,191.5,398,7.7,30.4,59,55.0,177,Foggy,Moderate,78,53.3,Moderate
100561,148,102.3,107.6,893,0.3,42.8,97,72.0,0,Cloudy,Excellent,92,48.5,High
100562,77,95.0,166.3,1178,3.2,26.2,53,48.0,88,Sunny,Excellent,5,61.6,Moderate
100563,141,112.6,140.1,1031,6.1,4.4,89,45.0,112,Cloudy,Good,58,49.6,High
100564,20,29.6,178.6,478,10.2,7.4,46,52.0,282,Rainy,Poor,120,78.7,Low
100565,53,33.3,100.7,796,1.1,40.5,27,58.0,115,Sunny,Poor,39,75.6,Low
100566,115,134.1,175.0,963,,-4.3,66,67.0,31,Sunny,Moderate,20,47.8,High
100567,145,113.7,107.1,384,3.3,22.4,45,88.0,261,Windy,Poor,9,46.1,High
100568,137,136.7,207.6,1168,9.8,2.9,76,77.0,40,Cloudy,Moderate,35,40.9,High
100569,67,115.0,112.1,548,8.4,9.1,26,49.0,419,Cloudy,Good,113,63.6,Moderate
100570,108,91.6,107.2,1162,4.1,10.3,45,50.0,166,Foggy,Excellent,41,59.2,Moderate
100571,136,99.8,174.9,426,1.8,6.0,78,57.0,342,Sunny,Good,29,49.1,High
100572,148,133.9,182.5,718,0.1,34.6,88,79.0,220,Rainy,Good,111,40.3,High
100573,35,88.9,126.4,1182,,11.6,66,62.0,413,Sunny,Moderate,117,70.5,Moderate
100574,208,,47.8,875,4.5,12.3,54,69.0,213,Sunny,Moderate,66,41.7,High
100575,211,27.7,108.2,698,3.5,17.7,49,83.0,312,Sunny,Moderate,29,45.0,High
100576,210,73.7,213.3,855,10.8,40.1,69,39.0,394,Rainy,Excellent,71,38.8,High
100577,88,108.9,168.1,992,5.1,29.4,43,63.0,345,Sunny,Moderate,42,56.4,Moderate
100578,41,44.3,180.3,587,8.2,-1.9,49,65.0,470,Rainy,Good,100,71.8,Moderate
100579,112,34.3,16.9,629,2.0,-3.0,73,36.0,130,Foggy,Good,52,71.3,Moderate
100580,214,50.5,108.3,926,0.1,23.3,86,45.0,47,Snowy,Poor,88,45.5,High
100581,95,40.0,145.8,781,4.6,39.4,51,80.0,133,Sunny,Good,98,62.8,Moderate
100582,173,36.2,184.3,487,7.3,11.2,27,90.0,6,Sunny,Good,68,46.3,High
100583,163,66.6,20.3,618,5.6,7.4,69,60.0,43,Cloudy,Moderate,6,55.7,Moderate
100584,198,136.6,189.0,1089,9.8,32.4,66,61.0,486,Cloudy,Poor,68,32.4,High
100585,248,78.5,125.2,550,4.8,25.1,65,74.0,316,Foggy,Excellent,73,32.3,High
100586,105,32.2,51.4,491,3.4,23.3,99,56.0,437,Foggy,Moderate,87,69.1,Moderate
100587,204,16.2,76.6,961,10.1,2.5,54,51.0,434,Cloudy,Poor,24,52.4,Moderate
100588,48,105.9,69.2,999,4.5,3.8,80,44.0,85,Sunny,Good,90,70.8,Moderate
100589,225,60.5,121.5,1029,3.0,9.1,98,37.0,47,Foggy,Good,15,42.5,High
100590,239,124.2,20.9,960,1.1,5.3,70,97.0,497,Snowy,Moderate,86,31.3,High
100591,88,100.6,43.3,1172,8.7,43.6,82,37.0,489,Cloudy,Good,95,66.2,Moderate
100592,66,120.5,180.7,1180,9.1,-4.1,27,45.0,316,Cloudy,Good,35,60.1,Moderate
100593,113,44.4,37.8,1188,0.4,26.3,53,77.0,352,Cloudy,Poor,39,64.7,Moderate
100594,209,105.4,59.0,704,3.9,20.9,44,63.0,423,Foggy,Moderate,48,40.5,High
100595,216,,105.2,927,8.2,11.2,63,86.0,386,Sunny,Excellent,59,42.1,High
100596,223,,118.6,1196,10.4,39.4,62,34.0,413,Windy,Good,49,33.6,High
100597,163,97.3,170.4,678,4.2,28.5,69,73.0,239,Sunny,Moderate,25,43.2,High
100598,237,52.1,103.9,908,9.6,44.9,32,66.0,151,Foggy,Good,56,39.3,High
100599,237,44.1,175.9,1198,4.3,3.4,65,57.0,450,Cloudy,Moderate,24,37.6,High
100600,195,32.7,139.9,580,2.0,-0.6,95,97.0,257,Sunny,Moderate,13,44.3,High
100601,104,105.7,33.8,657,0.0,2.0,98,67.0,43,Sunny,Good,99,60.2,Moderate
100602,58,36.7,42.8,1007,3.6,8.5,72,75.0,167,Cloudy,Poor,13,75.5,Low
100603,119,91.3,101.8,1068,4.2,15.8,82,55.0,274,Sunny,Poor,62,57.0,Moderate
