DIGITAL_ID,INDOOR_TEMPERATURE_C,INDOOR_HUMIDITY_PERCENT,INDOOR_AQI,INDOOR_CO2_PPM,BEDROOM_NOISE_DB,BEDROOM_LIGHT_LUX,SMART_LIGHTING_HOURS,HVAC_USAGE_HOURS,WATER_CONSUMPTION_LITERS,ENERGY_CONSUMPTION_KWH,SMARTWATCH_CONNECTED,SMART_SCALE_WEIGHT_KG,AIR_PURIFIER,SLEEP_ENVIRONMENT_SCORE,SMART_HOME_STATUS
100941,19.2,34,78,1362.0,38.0,103,8.0,9.6,172.9,28.7,Yes,47.3,No,68.9,Fair
100942,25.6,70,72,1499.0,53.0,75,11.1,5.4,263.0,10.2,Yes,82.1,Yes,60.8,Fair
100943,25.0,64,77,871.0,64.0,75,6.7,14.0,127.0,10.3,No,59.7,Yes,55.4,Fair
100944,22.7,48,15,922.0,44.0,105,6.0,5.6,147.5,3.3,Yes,82.5,Yes,69.4,Fair
100945,28.5,52,128,1279.0,35.0,24,11.9,17.3,319.0,8.9,Yes,50.8,Yes,78.7,Good
100946,19.8,38,66,673.0,27.0,32,12.2,17.7,176.5,13.7,Yes,70.3,Yes,90.0,Excellent
100947,18.4,59,40,453.0,54.0,59,4.8,12.0,227.3,12.3,No,72.0,No,64.2,Fair
100948,20.9,45,15,1478.0,40.0,36,5.8,2.0,82.0,9.6,Yes,72.5,No,88.6,Excellent
100949,22.9,62,76,1287.0,38.0,91,11.9,4.7,103.6,3.1,Yes,86.7,No,73.0,Good
100950,23.7,31,140,1144.0,65.0,115,3.0,9.3,60.8,10.4,Yes,59.9,Yes,47.7,Poor
100951,22.3,43,83,,30.0,42,5.9,15.3,177.3,23.8,Yes,62.1,Yes,93.4,Excellent
100952,24.1,30,123,1282.0,63.0,8,7.4,3.3,346.7,14.3,Yes,63.6,No,72.2,Good
100953,19.2,55,106,1031.0,30.0,13,4.2,1.9,312.2,,Yes,74.5,Yes,90.9,Excellent
100954,27.3,54,89,969.0,30.0,2,4.2,1.3,239.9,10.5,Yes,75.8,No,88.2,Excellent
100955,22.8,45,132,575.0,41.0,68,7.1,9.1,308.3,17.5,No,88.4,Yes,77.6,Good
100956,26.4,44,147,965.0,40.0,55,11.1,15.9,228.3,10.5,No,85.0,No,70.2,Good
100957,24.0,55,42,1170.0,46.0,25,12.1,0.8,160.6,19.7,Yes,56.5,Yes,80.1,Good
100958,24.4,45,149,661.0,37.0,52,13.8,3.8,102.1,29.7,No,89.7,Yes,73.7,Good
100959,24.7,43,53,930.0,61.0,40,2.9,12.5,245.9,3.2,Yes,72.0,No,66.6,Fair
100960,24.3,58,22,1290.0,67.0,81,4.6,14.9,107.9,6.7,Yes,98.2,Yes,54.9,Fair
100961,24.9,53,66,1347.0,59.0,101,11.1,14.5,175.2,7.0,Yes,84.6,No,49.4,Poor
100962,27.0,44,105,984.0,57.0,20,8.5,14.1,297.7,14.5,Yes,55.2,Yes,63.5,Fair
100963,23.6,48,118,1214.0,49.0,38,5.9,2.3,88.8,3.2,No,77.2,No,78.1,Good
100964,25.1,37,129,701.0,64.0,79,4.5,7.2,88.7,15.4,No,85.1,Yes,59.8,Fair
100965,22.7,63,109,1027.0,66.0,103,5.4,17.7,117.3,28.0,Yes,65.0,No,59.5,Fair
100966,27.3,31,120,972.0,64.0,22,7.2,17.8,215.6,2.3,Yes,40.1,No,62.3,Fair
100967,21.0,56,60,928.0,52.0,92,4.1,10.8,125.5,12.2,Yes,75.5,No,69.9,Fair
100968,28.4,39,30,433.0,,73,13.6,12.8,201.0,23.3,No,60.1,No,60.3,Fair
100969,22.9,64,69,931.0,21.0,57,3.3,17.1,140.6,6.3,Yes,72.4,No,93.5,Excellent
100970,18.7,52,30,770.0,32.0,68,13.8,8.1,201.9,4.2,Yes,74.8,No,73.9,Good
100971,23.4,37,116,808.0,21.0,74,12.1,2.5,133.3,19.7,Yes,70.0,Yes,92.7,Excellent
100972,21.0,57,135,1016.0,62.0,28,7.1,12.0,344.0,2.3,No,65.8,No,73.2,Good
100973,25.5,52,143,470.0,64.0,61,10.9,17.3,197.8,24.4,Yes,64.8,Yes,60.5,Fair
100974,21.0,33,82,483.0,50.0,52,10.1,12.5,273.1,3.9,Yes,71.5,Yes,76.6,Good
100975,21.7,43,85,608.0,29.0,44,4.6,14.5,260.2,16.7,Yes,87.5,No,94.3,Excellent
100976,17.3,58,87,658.0,42.0,26,6.1,7.6,197.2,22.7,Yes,66.7,No,80.3,Good
100977,21.6,30,143,1331.0,41.0,115,8.2,1.7,121.7,8.8,Yes,78.9,Yes,67.0,Fair
100978,16.0,33,74,681.0,66.0,33,9.7,3.0,203.2,4.9,Yes,78.3,No,53.8,Fair
100979,18.2,61,95,793.0,48.0,13,8.5,17.7,254.3,6.9,Yes,62.2,No,76.5,Good
100980,25.3,62,43,817.0,52.0,40,7.7,8.9,188.0,25.9,Yes,69.4,No,64.2,Fair
100981,25.4,55,65,1258.0,50.0,105,7.3,0.2,74.6,21.8,Yes,86.3,No,55.8,Fair
100982,24.3,46,84,1025.0,33.0,73,8.0,17.2,55.4,7.5,Yes,52.6,Yes,79.0,Good
100983,20.1,68,12,961.0,29.0,59,7.2,9.0,148.4,22.1,Yes,41.2,No,86.3,Excellent
100984,22.9,52,15,1231.0,37.0,41,8.5,15.1,95.1,21.8,Yes,65.2,Yes,87.0,Excellent
100985,23.0,61,15,1340.0,30.0,50,12.7,9.9,321.9,29.9,Yes,76.1,No,89.3,Excellent
100986,19.5,44,11,461.0,58.0,74,9.6,1.8,102.7,13.0,Yes,53.1,No,64.8,Fair
100987,27.5,42,99,1133.0,66.0,10,10.7,11.1,168.3,26.2,Yes,66.7,No,59.1,Fair
100988,25.6,31,65,1181.0,22.0,34,9.2,18.0,263.6,14.5,Yes,94.9,No,91.9,Excellent
100989,22.3,48,105,938.0,21.0,18,9.7,0.6,294.6,27.1,Yes,52.0,No,100.0,Excellent
100990,23.1,53,19,996.0,27.0,87,8.9,15.2,193.3,4.6,Yes,53.9,No,78.7,Good
100991,23.6,53,96,408.0,50.0,117,2.3,4.2,104.3,6.9,Yes,55.5,No,57.3,Fair
100992,16.9,40,79,675.0,,64,14.0,7.1,131.3,25.8,Yes,72.4,Yes,77.2,Good
100993,22.3,51,122,626.0,62.0,75,2.4,6.7,175.7,24.9,Yes,75.2,Yes,66.2,Fair
100994,21.0,44,39,585.0,67.0,60,6.7,16.2,159.4,10.6,No,75.6,No,62.3,Fair
100995,20.0,39,137,990.0,21.0,46,3.3,9.1,154.6,18.7,Yes,59.4,No,94.3,Excellent
100996,22.2,70,87,832.0,41.0,13,3.2,8.0,89.6,12.7,Yes,77.7,No,97.5,Excellent
100997,28.4,56,64,968.0,24.0,66,11.5,14.7,324.0,2.3,Yes,55.6,No,71.0,Good
100998,24.9,38,58,,26.0,51,7.1,0.9,58.9,2.7,Yes,54.6,Yes,88.0,Excellent
100999,21.3,57,43,755.0,39.0,108,11.6,1.6,182.0,3.5,No,80.2,Yes,66.8,Fair
101000,24.7,30,114,1242.0,47.0,113,5.3,0.4,344.1,18.6,Yes,70.6,No,55.7,Fair
102001,21.0,31,125,462.0,53.0,1,8.5,4.9,320.6,18.5,Yes,76.6,No,83.6,Good
102002,22.6,44,97,1065.0,66.0,67,5.9,6.3,105.4,4.7,No,95.0,Yes,64.0,Fair
102003,20.6,58,71,908.0,68.0,61,8.3,17.9,292.0,11.2,Yes,80.1,No,61.9,Fair
102004,22.1,51,113,587.0,,79,8.6,11.5,55.5,19.6,No,97.7,Yes,82.4,Good
102005,17.3,33,82,1134.0,,104,3.1,15.7,326.2,15.5,Yes,87.4,No,55.3,Fair
102006,23.6,35,86,492.0,40.0,57,9.9,14.5,200.1,20.5,Yes,73.6,Yes,77.8,Good
102007,23.0,67,49,404.0,40.0,104,9.6,11.7,118.0,23.3,Yes,100.7,Yes,67.0,Fair
102008,20.5,55,144,424.0,53.0,84,11.2,15.1,50.9,15.5,Yes,82.7,No,66.7,Fair
102009,25.0,40,26,907.0,28.0,68,3.1,5.2,217.9,29.6,Yes,54.8,Yes,79.7,Good
102010,25.8,55,128,497.0,53.0,57,5.6,11.5,123.3,27.6,Yes,77.8,No,61.1,Fair
102011,18.2,46,135,1061.0,69.0,34,9.8,10.6,239.4,3.7,No,46.9,Yes,57.4,Fair
102012,20.7,53,33,1083.0,31.0,13,3.6,11.2,134.4,9.5,Yes,51.7,No,98.3,Excellent
102013,20.7,57,11,426.0,66.0,14,10.1,3.0,76.4,10.4,No,49.1,Yes,74.1,Good
102014,20.2,64,101,454.0,40.0,5,2.7,5.0,201.5,7.2,No,55.3,Yes,93.4,Excellent
102015,25.5,60,126,,39.0,15,6.0,5.2,219.3,10.7,Yes,89.7,Yes,85.6,Excellent
102016,22.4,42,62,1180.0,25.0,86,12.2,10.8,185.8,13.9,No,57.8,Yes,86.6,Excellent
102017,22.2,64,55,697.0,69.0,94,11.3,17.5,187.4,3.4,Yes,87.5,No,56.2,Fair
102018,17.0,45,54,1441.0,64.0,105,9.7,17.2,226.9,5.6,Yes,69.9,No,38.6,Poor
102019,24.9,44,18,1217.0,55.0,45,12.4,4.1,207.9,4.7,No,90.9,No,65.6,Fair
102020,19.3,47,15,1254.0,31.0,62,10.5,5.5,89.8,,Yes,96.2,Yes,78.4,Good
102021,23.2,66,60,958.0,60.0,11,8.2,0.6,109.1,15.5,Yes,80.6,Yes,77.0,Good
102022,23.8,70,128,902.0,50.0,40,13.8,7.2,92.5,11.3,Yes,48.7,No,76.0,Good
102023,27.1,56,44,602.0,21.0,118,10.3,15.0,258.0,28.2,Yes,61.0,No,63.0,Fair
102024,19.1,64,91,1345.0,35.0,18,9.2,16.5,208.6,4.9,Yes,75.6,No,90.7,Excellent
102025,16.0,64,34,639.0,20.0,75,6.9,4.3,179.0,27.9,Yes,58.9,Yes,70.5,Good
102026,23.6,57,148,889.0,23.0,108,12.8,4.8,289.5,4.4,Yes,100.4,No,77.9,Good
102027,28.4,68,26,1436.0,66.0,118,5.5,4.0,147.7,19.3,No,78.9,Yes,35.1,Poor
102028,26.7,67,45,1048.0,20.0,76,2.1,6.3,220.4,8.9,No,59.5,No,74.6,Good
102029,23.6,38,105,1084.0,66.0,112,4.4,14.5,72.3,25.2,Yes,54.6,No,51.0,Fair
102030,21.5,41,30,642.0,54.0,1,3.3,11.6,273.3,3.7,Yes,65.5,No,86.7,Excellent
102031,25.4,44,27,906.0,32.0,19,5.8,14.1,258.6,28.7,Yes,72.8,Yes,86.4,Excellent
102032,20.1,50,10,1466.0,69.0,118,11.9,10.5,290.7,3.3,No,58.9,No,49.5,Poor
102033,24.4,64,145,1012.0,64.0,94,9.8,4.6,315.3,8.8,Yes,87.1,No,50.5,Fair
102034,24.5,62,60,561.0,61.0,8,4.0,4.1,277.4,15.0,Yes,88.2,Yes,75.3,Good
102035,26.2,48,88,1055.0,50.0,20,11.5,0.2,303.3,23.2,No,67.7,No,76.6,Good
102036,31.3,52,45,1358.0,39.0,7,8.1,14.1,153.7,28.6,Yes,41.7,No,66.0,Fair
102037,24.2,42,71,1020.0,26.0,38,8.2,15.2,153.0,14.0,Yes,54.7,Yes,86.3,Excellent
102038,21.5,30,138,510.0,59.0,36,6.3,13.8,333.3,23.2,Yes,64.2,Yes,79.7,Good
102039,22.9,58,94,1333.0,52.0,28,12.4,1.3,324.4,22.4,No,81.7,Yes,79.0,Good
102040,17.7,53,51,1149.0,47.0,82,5.8,13.7,214.5,18.0,Yes,77.9,No,57.6,Fair
102041,20.9,45,10,1108.0,69.0,34,3.1,0.8,160.0,21.3,Yes,57.9,No,67.2,Fair
102042,21.8,54,63,672.0,63.0,108,5.6,1.9,309.8,3.1,No,63.7,No,55.0,Fair
102043,21.4,52,109,1206.0,69.0,37,10.6,7.9,147.0,14.4,Yes,73.0,Yes,66.3,Fair
102044,23.5,57,48,440.0,63.0,89,9.9,8.6,96.1,24.0,Yes,69.4,No,58.6,Fair
102045,20.5,45,16,959.0,39.0,74,4.3,14.7,241.8,15.3,Yes,97.0,Yes,75.1,Good
102046,26.4,67,130,865.0,51.0,99,3.3,12.2,62.8,26.5,Yes,78.3,No,52.6,Fair
102047,23.0,40,54,889.0,28.0,34,9.9,2.8,163.7,25.3,Yes,58.9,No,95.4,Excellent
102048,23.0,32,83,,53.0,67,10.1,4.1,292.3,26.2,Yes,70.5,No,68.6,Fair
102049,22.0,44,129,833.0,33.0,2,6.4,5.1,138.6,5.6,Yes,53.4,Yes,100.0,Excellent
102050,23.5,30,81,1442.0,23.0,108,12.1,2.2,329.4,8.8,Yes,81.6,Yes,75.6,Good
102051,25.5,36,147,1393.0,48.0,110,13.7,5.2,336.7,2.8,Yes,57.9,No,53.4,Fair
102052,20.4,30,55,595.0,34.0,11,4.5,13.1,294.7,29.5,Yes,96.6,No,93.2,Excellent
102053,21.0,61,132,1018.0,,31,8.9,4.3,346.3,,Yes,59.6,No,87.0,Excellent
102054,22.1,38,127,824.0,38.0,46,2.1,15.0,209.2,12.3,No,61.5,Yes,90.7,Excellent
102055,19.0,58,84,433.0,57.0,62,10.6,8.5,220.8,9.7,Yes,79.3,No,64.2,Fair
102056,20.5,55,15,694.0,28.0,25,7.0,5.8,300.9,3.1,Yes,72.1,No,93.2,Excellent
102057,21.6,52,30,1406.0,46.0,42,4.3,7.4,197.8,9.3,Yes,40.5,No,84.1,Good
102058,25.6,58,112,738.0,68.0,106,11.0,12.8,172.0,4.7,Yes,64.8,No,40.5,Poor
102059,23.8,67,97,1017.0,34.0,76,11.7,9.3,234.4,13.0,Yes,76.0,Yes,78.6,Good
102060,23.6,62,108,579.0,56.0,43,3.3,0.1,247.3,29.1,Yes,74.5,No,73.4,Good
102061,25.6,36,71,1021.0,47.0,37,2.5,16.6,275.3,21.6,Yes,88.2,Yes,70.0,Good
102062,22.6,41,116,1018.0,69.0,28,6.0,1.2,250.5,21.8,Yes,68.7,Yes,69.0,Fair
102063,24.2,60,92,1042.0,23.0,54,9.5,16.9,273.7,14.7,Yes,62.5,Yes,90.4,Excellent
102064,22.7,61,65,422.0,40.0,51,11.5,0.5,252.4,24.7,Yes,71.0,Yes,87.4,Excellent
102065,23.8,49,31,1018.0,53.0,114,8.6,13.9,194.1,27.4,Yes,62.6,No,55.1,Fair
102066,21.3,46,77,651.0,38.0,18,9.0,9.6,90.5,28.9,Yes,56.5,No,95.1,Excellent
102067,16.0,65,19,701.0,56.0,34,11.6,9.1,285.6,4.8,Yes,77.9,No,63.2,Fair
102068,22.6,32,75,,23.0,47,8.3,1.3,59.2,26.6,Yes,75.1,No,94.2,Excellent
102069,27.3,30,17,562.0,56.0,104,9.3,4.3,347.8,8.3,Yes,91.8,No,48.6,Poor
102070,25.8,56,132,1486.0,51.0,90,8.2,14.0,298.5,13.1,Yes,76.9,No,54.1,Fair
102071,25.9,69,47,1011.0,64.0,109,12.6,16.0,251.3,11.7,Yes,90.7,No,45.3,Poor
102072,26.7,62,132,1471.0,67.0,59,4.8,9.5,340.0,20.9,Yes,85.6,Yes,52.5,Fair
102073,23.3,49,71,844.0,31.0,30,5.2,6.4,233.7,18.7,Yes,78.2,Yes,95.2,Excellent
102074,23.6,43,147,473.0,60.0,2,3.5,1.1,66.9,5.1,No,73.7,No,77.8,Good
102075,21.1,65,54,1225.0,35.0,34,11.8,12.3,217.8,23.9,Yes,79.4,Yes,90.3,Excellent
102076,22.1,34,74,941.0,33.0,87,6.9,5.0,133.2,14.3,No,44.0,Yes,77.5,Good
102077,24.8,52,76,556.0,20.0,51,6.2,1.0,160.8,2.1,Yes,68.4,Yes,89.9,Excellent
102078,26.6,44,146,655.0,51.0,70,13.8,12.0,187.9,13.6,Yes,77.2,Yes,62.8,Fair
102079,22.6,35,142,1462.0,40.0,50,13.1,8.7,282.4,16.5,Yes,60.6,No,81.8,Good
102080,21.6,62,115,1478.0,23.0,55,13.7,0.2,200.9,3.9,Yes,102.4,No,97.4,Excellent
102081,23.0,48,147,1451.0,28.0,98,3.7,2.0,192.4,6.2,Yes,73.6,No,81.0,Good
102082,24.8,42,149,1336.0,65.0,20,12.7,12.6,140.6,29.8,Yes,75.3,No,71.8,Good
102083,18.7,58,91,517.0,41.0,0,5.9,1.1,212.0,26.4,Yes,93.7,Yes,90.2,Excellent
102084,16.1,35,67,769.0,31.0,107,2.2,15.6,124.5,5.7,Yes,65.0,No,54.6,Fair
102085,21.3,44,140,608.0,49.0,52,6.7,5.6,128.3,18.2,Yes,46.4,No,73.4,Good
102086,19.3,45,78,986.0,49.0,5,8.1,1.6,277.2,12.6,Yes,41.8,Yes,79.8,Good
102087,21.5,53,98,1248.0,51.0,102,3.3,13.7,152.8,17.2,Yes,51.0,No,71.0,Good
102088,22.6,52,73,715.0,55.0,97,8.5,9.4,65.4,15.2,No,58.4,Yes,63.0,Fair
102089,21.6,39,81,843.0,26.0,81,11.8,5.5,153.1,3.3,Yes,70.7,Yes,83.8,Good
102090,27.4,70,26,1027.0,36.0,61,6.5,7.3,241.6,10.8,Yes,84.9,Yes,65.7,Fair
102091,24.0,70,82,,20.0,88,6.2,0.4,294.2,5.5,No,52.4,No,81.3,Good
102092,23.9,46,79,969.0,33.0,78,6.1,11.9,338.6,15.7,Yes,77.8,No,77.1,Good
102093,24.9,59,122,981.0,66.0,46,13.1,6.6,273.9,27.4,Yes,59.0,Yes,60.8,Fair
102094,19.6,39,30,1004.0,63.0,95,2.6,12.9,178.7,29.9,Yes,86.9,No,58.7,Fair
102095,26.1,48,144,1140.0,63.0,105,7.3,11.3,139.7,28.4,No,76.3,Yes,49.8,Poor
102096,22.8,58,16,1307.0,57.0,112,5.2,11.7,88.9,29.6,No,64.2,Yes,57.5,Fair
102097,25.0,31,120,1048.0,45.0,49,12.7,14.3,238.3,2.4,Yes,71.0,Yes,70.0,Good
102098,19.8,65,36,,46.0,81,3.2,11.4,203.0,22.4,Yes,54.2,No,65.4,Fair
102099,18.3,48,17,738.0,64.0,30,6.9,7.5,253.3,9.6,Yes,53.6,Yes,62.2,Fair
102100,25.5,36,37,928.0,35.0,63,6.9,7.0,121.1,26.2,No,76.9,Yes,75.0,Good
102101,24.1,55,56,453.0,65.0,28,12.7,2.2,147.1,,Yes,54.2,Yes,70.1,Good
102102,20.3,44,95,1083.0,26.0,14,4.6,14.0,137.6,13.9,No,68.5,No,96.6,Excellent
102103,20.4,67,19,818.0,51.0,57,9.7,13.7,289.3,15.3,Yes,71.8,No,72.9,Good
102104,26.4,32,123,704.0,44.0,22,3.6,4.4,101.4,9.4,No,64.7,No,76.6,Good
102105,19.4,67,42,484.0,50.0,37,13.4,15.5,232.5,10.1,Yes,62.3,No,71.3,Good
102106,27.9,45,144,651.0,35.0,40,9.1,10.6,65.4,29.5,Yes,94.5,Yes,68.4,Fair
102107,20.3,31,140,525.0,60.0,74,9.5,8.6,214.9,26.9,Yes,71.0,No,62.8,Fair
102108,24.9,60,23,1009.0,33.0,14,7.2,0.3,69.2,7.4,Yes,57.3,Yes,87.6,Excellent
102109,22.0,57,55,703.0,44.0,86,6.1,6.9,102.8,9.7,Yes,47.6,Yes,73.4,Good
102110,24.8,36,70,1451.0,49.0,2,4.6,11.5,83.9,5.0,No,40.5,No,83.2,Good
102111,21.4,59,22,1247.0,26.0,82,9.2,1.6,154.0,29.7,No,44.1,No,85.1,Excellent
102112,22.5,36,25,1475.0,31.0,0,13.5,8.3,153.1,27.4,Yes,62.9,Yes,99.7,Excellent
102113,23.1,65,142,1054.0,22.0,87,6.3,17.9,297.9,17.5,Yes,81.0,No,85.1,Excellent
102114,20.0,58,47,1043.0,46.0,112,12.6,12.9,117.7,21.4,Yes,67.3,No,62.6,Fair
102115,25.2,53,47,1257.0,65.0,74,3.8,9.8,75.9,22.9,Yes,83.0,No,52.5,Fair
102116,21.5,68,112,910.0,38.0,93,13.2,9.6,231.1,7.7,Yes,90.0,Yes,73.3,Good
102117,22.3,33,65,606.0,62.0,113,6.2,0.8,256.2,28.2,Yes,91.9,Yes,53.5,Fair
102118,20.0,58,72,973.0,56.0,10,6.6,17.2,138.4,16.7,Yes,80.1,No,77.9,Good
102119,16.0,34,129,1274.0,64.0,59,7.6,16.7,230.8,4.6,Yes,87.0,No,48.6,Poor
102120,22.4,58,57,910.0,61.0,102,10.6,12.3,282.8,13.1,Yes,72.8,No,62.6,Fair
102121,30.2,59,114,600.0,26.0,64,10.6,1.8,154.3,18.8,Yes,96.0,No,69.6,Fair
102122,25.4,58,68,1222.0,68.0,75,7.8,3.7,207.6,11.9,Yes,64.5,No,48.9,Poor
102123,22.9,55,86,1470.0,35.0,3,8.3,3.3,94.0,21.6,Yes,85.5,No,100.0,Excellent
102124,22.2,48,136,1419.0,51.0,24,2.4,9.4,57.1,26.7,Yes,78.0,Yes,85.6,Excellent
102125,23.1,55,64,536.0,27.0,71,5.7,3.7,344.4,23.6,No,60.3,No,87.6,Excellent
102126,24.6,66,64,529.0,68.0,78,6.2,12.5,139.9,20.0,Yes,63.0,No,49.8,Poor
102127,19.5,56,138,1417.0,32.0,42,8.7,9.8,133.7,16.3,No,49.0,No,78.4,Good
102128,26.3,59,145,831.0,30.0,93,8.7,0.3,342.0,9.1,Yes,62.0,No,69.2,Fair
102129,25.1,59,136,,39.0,39,10.5,13.4,268.5,14.7,Yes,55.8,Yes,82.1,Good
102130,25.2,32,141,939.0,37.0,95,10.6,3.4,225.6,10.2,Yes,70.9,Yes,61.4,Fair
102131,24.3,36,94,734.0,56.0,107,4.8,14.8,259.8,28.2,No,64.3,No,52.9,Fair
102132,23.1,38,124,925.0,25.0,98,11.2,6.4,263.0,27.4,No,72.2,No,78.2,Good
102133,25.0,70,67,957.0,39.0,84,2.2,6.1,279.0,6.4,Yes,83.1,Yes,66.8,Fair
102134,24.8,42,46,1308.0,51.0,94,10.6,0.2,70.2,25.0,Yes,71.0,No,64.0,Fair
102135,21.9,44,58,1439.0,65.0,99,3.2,17.8,173.8,21.7,Yes,41.9,No,58.8,Fair
102136,21.3,34,76,909.0,63.0,90,10.8,11.0,138.5,29.3,No,68.1,Yes,58.7,Fair
102137,23.3,58,28,608.0,48.0,43,8.3,7.6,71.2,15.0,Yes,79.7,No,77.7,Good
102138,27.6,64,138,457.0,23.0,71,7.2,1.7,173.8,22.2,No,81.7,Yes,69.2,Fair
102139,19.3,56,38,1215.0,26.0,58,10.3,12.6,234.9,16.5,Yes,73.4,Yes,84.1,Good
102140,18.6,56,96,1437.0,62.0,22,2.4,5.1,103.5,3.9,Yes,72.9,Yes,68.8,Fair
102141,23.5,37,42,776.0,39.0,61,4.7,17.8,141.5,3.3,Yes,87.0,No,75.9,Good
102142,23.2,61,128,642.0,53.0,22,9.4,17.1,241.8,5.4,Yes,87.8,No,84.0,Good
102143,23.5,49,142,1392.0,,105,12.2,13.2,223.8,10.3,Yes,50.1,No,53.8,Fair
102144,23.7,39,80,1290.0,26.0,57,6.6,17.5,310.6,9.3,No,74.6,Yes,87.9,Excellent
102145,22.3,42,143,814.0,52.0,54,5.1,1.9,287.4,22.4,No,92.9,Yes,75.3,Good
102146,27.5,58,31,793.0,34.0,32,8.2,5.0,339.7,22.0,Yes,77.5,No,72.5,Good
102147,18.2,64,86,1128.0,51.0,76,9.5,4.6,229.2,29.2,Yes,104.9,Yes,58.4,Fair
102148,20.5,37,13,757.0,41.0,62,7.0,1.3,259.5,10.7,Yes,73.6,No,72.4,Good
102149,22.7,58,81,1073.0,59.0,102,12.5,17.5,308.2,28.3,Yes,76.5,Yes,57.3,Fair
102150,18.1,60,137,417.0,48.0,115,8.3,1.1,302.0,19.2,No,61.4,Yes,54.2,Fair
102151,22.5,70,54,1127.0,44.0,59,2.4,15.4,265.6,15.9,Yes,80.0,Yes,78.9,Good
102152,28.0,59,145,960.0,24.0,98,4.7,13.8,200.1,20.7,Yes,81.0,No,68.6,Fair
102153,23.1,51,102,1481.0,33.0,60,7.4,6.8,132.0,21.7,Yes,53.8,Yes,84.6,Good
102154,23.7,50,14,554.0,69.0,79,10.4,0.3,313.2,6.8,Yes,86.6,Yes,55.8,Fair
102155,19.2,41,113,886.0,54.0,75,4.6,0.1,283.0,23.0,Yes,56.0,No,62.3,Fair
102156,21.2,40,90,550.0,21.0,60,13.7,3.7,301.4,22.3,Yes,40.6,No,97.4,Excellent
102157,21.9,31,96,767.0,44.0,94,5.8,8.9,92.2,29.9,Yes,93.6,No,71.6,Good
102158,22.0,70,146,1470.0,35.0,68,8.4,8.2,144.4,27.5,Yes,81.1,Yes,86.4,Excellent
102159,26.8,31,139,606.0,65.0,113,2.2,10.5,177.5,21.2,Yes,68.3,Yes,39.0,Poor
102160,24.7,63,72,849.0,35.0,103,12.6,13.9,301.5,21.9,Yes,65.6,No,68.7,Fair
102161,19.7,32,60,1323.0,30.0,107,11.5,6.8,317.9,28.5,Yes,65.3,Yes,73.7,Good
102162,23.7,45,125,1096.0,68.0,88,4.3,2.9,135.5,,Yes,83.9,Yes,50.6,Fair
102163,24.5,33,122,969.0,54.0,20,13.2,14.4,255.9,25.2,Yes,62.6,Yes,74.5,Good
102164,26.4,52,40,542.0,42.0,2,5.8,6.0,73.3,23.5,Yes,81.5,No,86.4,Excellent
102165,27.7,49,16,1470.0,24.0,47,10.3,5.2,172.9,5.1,Yes,72.2,Yes,78.5,Good
102166,20.0,54,12,590.0,54.0,9,11.8,13.8,196.0,25.2,Yes,58.1,No,86.2,Excellent
102167,20.6,59,60,539.0,48.0,86,10.9,16.8,279.7,9.1,Yes,75.4,No,63.5,Fair
102168,19.2,47,65,1014.0,66.0,80,13.0,16.5,317.6,17.8,Yes,69.8,No,51.4,Fair
102169,22.3,40,82,1324.0,24.0,41,12.4,2.5,151.2,13.4,Yes,82.3,No,92.2,Excellent
102170,24.4,58,19,1472.0,22.0,98,13.9,9.1,208.3,11.7,No,55.8,No,78.2,Good
102171,26.0,46,70,1023.0,25.0,88,4.2,1.7,244.2,10.7,Yes,49.3,No,76.9,Good
102172,22.8,55,59,486.0,,65,5.7,17.3,148.6,26.0,Yes,85.4,Yes,79.1,Good
102173,22.0,52,131,681.0,65.0,90,9.6,3.9,345.7,23.5,Yes,61.2,No,63.4,Fair
102174,23.5,49,10,1163.0,21.0,45,10.8,3.6,312.7,16.7,No,84.4,No,93.0,Excellent
102175,20.5,31,47,1497.0,37.0,8,8.4,16.0,138.9,20.6,Yes,90.2,Yes,98.7,Excellent
102176,29.3,53,88,852.0,49.0,48,2.9,17.4,202.4,29.6,No,60.6,No,60.3,Fair
102177,18.2,60,98,446.0,57.0,3,12.1,12.6,119.3,13.1,Yes,75.3,No,76.0,Good
102178,23.6,56,91,1337.0,24.0,59,13.5,2.2,204.4,17.4,Yes,99.1,No,84.5,Good
102179,29.1,31,76,430.0,65.0,89,6.9,8.7,255.0,16.9,Yes,51.2,No,39.3,Poor
102180,23.0,43,26,933.0,68.0,95,4.7,14.7,75.7,28.2,Yes,51.2,Yes,53.8,Fair
102181,22.4,33,136,416.0,30.0,28,2.2,10.3,311.0,11.8,No,55.0,Yes,99.2,Excellent
102182,21.9,42,121,791.0,20.0,85,4.8,2.4,228.1,29.6,Yes,50.8,No,86.4,Excellent
102183,22.5,65,145,1406.0,29.0,46,10.4,3.1,346.9,10.5,Yes,79.1,No,91.4,Excellent
102184,27.1,64,69,753.0,,76,12.9,15.6,57.7,5.0,No,45.4,Yes,49.6,Poor
102185,16.4,37,49,704.0,63.0,86,3.1,9.5,299.4,7.4,Yes,75.1,Yes,51.4,Fair
102186,27.6,31,98,908.0,45.0,62,8.6,12.7,287.6,13.9,Yes,51.5,Yes,63.3,Fair
102187,18.7,35,50,1111.0,52.0,30,10.3,6.7,89.9,20.2,Yes,72.5,No,74.1,Good
