DIGITAL_ID,WALKING_MINUTES,RUNNING_MINUTES,CYCLING_MINUTES,WORKOUT_MINUTES,EXERCISE_CALORIES,CODING_HOURS,AI_ASSISTANT_USAGE_HOURS,SOCIAL_MEDIA_HOURS,GAMING_HOURS,READING_HOURS,TV_STREAMING_HOURS,SMARTPHONE_UNLOCKS,NOTIFICATIONS,PRODUCTIVITY_SCORE
100058,174,81,108,126.6,2370,5.5,0.2,4.4,4.8,0.7,0.9,152,151,71.5
100059,34,63,107,87.4,1622,1.9,1.6,2.6,2.7,3.7,4.4,108,48,91.0
100060,80,37,74,67.8,1282,8.6,0.2,1.0,0.7,0.7,4.4,157,221,100.0
100061,163,87,11,89.2,1610,2.6,2.2,3.7,3.4,4.2,5.1,124,162,86.0
100062,49,86,61,85.8,1544,2.3,1.2,0.0,1.6,3.0,2.3,131,85,100.0
100063,103,21,17,40.0,758,4.8,2.1,3.2,2.3,4.7,0.1,148,191,99.4
100064,131,1,93,64.0,1278,5.0,0.5,0.8,0.1,4.3,1.6,117,102,100.0
100065,1,30,107,61.0,1160,2.2,3.7,0.2,2.3,0.4,2.8,33,132,93.3
100066,133,10,111,77.0,1520,2.7,3.6,6.6,4.9,0.7,4.2,172,205,56.6
100067,53,45,100,77.6,1462,1.7,0.8,7.3,3.3,3.0,2.3,40,55,66.7
100068,105,61,62,82.4,1526,7.2,1.4,1.7,0.1,2.6,3.2,35,162,100.0
100069,3,68,83,74.6,1356,7.7,,4.3,2.8,0.8,3.1,179,117,86.6
100070,53,63,24,58.0,1034,4.6,0.4,2.2,1.7,0.6,1.0,83,188,93.7
100071,145,9,11,38.8,758,7.1,1.4,3.9,2.9,2.8,3.7,103,53,92.5
100072,43,39,20,40.0,722,7.4,1.0,3.5,2.4,0.2,2.6,92,114,89.4
100073,161,23,24,55.6,1066,1.4,3.7,2.2,5.6,4.4,4.8,79,51,79.2
100074,13,43,10,32.4,562,9.7,3.4,5.6,0.2,4.0,4.1,117,131,100.0
100075,94,59,63,79.4,1470,8.2,2.3,1.0,4.1,3.9,0.7,166,179,100.0
100076,47,61,72,74.8,1374,2.0,2.1,0.4,5.1,0.1,2.9,66,242,77.2
100077,14,86,49,74.0,1308,1.9,3.7,6.1,5.8,0.2,4.2,177,86,51.0
100078,39,16,61,41.8,804,1.3,3.7,5.3,1.1,2.7,0.5,66,187,84.0
100079,81,64,88,89.8,1668,1.4,3.9,4.0,3.2,5.0,4.8,52,142,85.8
100080,110,56,98,94.8,1784,7.5,0.5,3.7,0.3,1.7,1.3,40,76,100.0
100081,52,54,115,88.8,1668,4.7,0.6,4.0,3.0,1.7,3.0,114,231,83.5
100082,23,52,95,73.8,1372,7.8,2.7,3.5,0.8,0.7,5.6,82,224,99.7
100083,153,55,48,82.8,1546,7.5,2.2,3.1,5.0,3.4,3.4,61,196,87.8
100084,123,8,13,34.6,676,6.0,0.1,4.0,0.7,3.2,2.5,124,118,100.0
100085,40,21,0,20.6,370,6.9,0.2,4.2,3.1,0.5,0.0,145,223,83.0
100086,156,12,80,70.4,1384,,3.6,5.5,3.1,2.3,0.8,134,234,69.8
100087,14,88,24,65.2,1128,3.1,3.5,5.7,5.8,3.3,3.5,62,120,64.3
100088,44,47,58,60.2,1110,6.4,1.4,3.0,3.9,2.5,3.0,87,186,88.8
100089,64,17,71,51.4,994,0.1,3.6,3.3,1.7,3.4,2.2,45,171,88.7
100090,88,75,68,89.8,1646,0.3,2.4,3.0,1.4,4.1,5.5,127,33,93.9
100091,70,39,4,39.0,702,8.5,3.2,4.3,0.8,3.4,2.0,52,229,100.0
100092,8,16,104,52.8,1024,6.8,1.7,3.6,4.5,3.1,3.2,68,34,86.0
100093,87,14,98,65.0,1272,2.7,0.5,7.1,4.1,4.3,3.4,103,73,69.4
100094,128,14,18,41.2,796,6.9,1.7,5.6,3.7,4.5,3.2,60,120,86.4
100095,135,78,22,82.6,1496,7.9,1.8,7.2,0.2,1.9,2.9,55,53,91.7
100096,62,62,8,52.8,932,3.1,2.2,5.7,4.6,0.9,2.0,114,57,63.1
100097,138,38,117,97.2,1868,0.4,0.4,7.8,3.9,4.1,5.5,138,181,62.4
100098,80,12,93,60.4,1184,9.3,4.0,5.1,5.8,1.1,2.7,169,157,72.5
100099,135,80,49,94.6,1732,3.5,1.0,7.7,3.5,4.6,3.2,102,34,72.5
100100,162,31,15,57.0,1078,1.1,0.8,1.3,1.8,0.1,3.9,39,42,88.3
100101,162,8,32,50.0,984,4.9,2.1,0.4,2.3,4.6,0.4,106,239,100.0
100102,32,39,1,30.2,526,7.7,2.1,4.6,1.1,2.9,4.7,171,84,100.0
100103,122,19,13,41.0,782,2.2,1.8,7.9,4.3,3.9,3.1,145,238,63.0
100104,4,89,109,97.8,1778,2.7,3.1,3.3,4.2,2.0,3.9,119,59,77.2
100105,40,90,0,62.0,1060,2.4,2.1,1.7,1.2,5.0,4.6,92,131,100.0
100106,27,84,89,91.4,1660,9.9,2.4,4.2,1.0,1.1,5.2,35,112,100.0
100107,134,81,57,98.2,1802,2.0,2.9,5.2,0.5,1.3,2.4,46,243,84.6
100108,71,76,88,95.0,1748,5.8,0.1,2.5,5.5,0.3,4.9,64,206,75.0
100109,11,79,15,55.6,954,9.3,2.3,5.7,1.4,4.7,1.6,32,142,100.0
100110,161,72,78,106.6,1988,1.5,3.5,7.8,2.1,2.3,4.0,21,111,68.2
100111,32,62,89,79.2,1460,9.7,0.1,7.2,1.7,3.4,0.6,95,119,92.3
100112,47,75,46,72.8,1306,,1.6,2.3,2.5,3.4,0.1,124,44,100.0
100113,150,43,43,73.0,1374,8.8,3.7,2.6,4.3,4.4,0.6,116,249,98.9
100114,61,37,79,66.0,1246,2.1,1.4,3.0,5.2,3.3,1.9,106,59,76.1
100115,36,82,13,61.6,1068,6.3,1.8,3.2,1.1,2.8,0.2,78,57,100.0
100116,98,59,92,91.8,1718,7.6,3.9,0.8,4.1,3.6,3.8,33,241,100.0
100117,171,70,23,85.4,1568,9.9,0.8,6.1,2.1,3.8,1.9,122,161,96.3
100118,103,47,110,92.8,1762,1.8,0.3,2.9,5.9,0.9,4.4,49,97,65.2
100119,34,17,54,38.6,738,7.7,3.4,7.0,1.8,0.5,0.3,129,130,79.9
100120,100,15,14,34.6,662,3.4,3.5,7.4,0.0,0.4,1.3,117,172,78.4
100121,174,54,82,100.0,1892,1.8,1.9,0.2,3.1,1.9,2.4,28,63,93.0
100122,130,38,71,77.2,1468,4.2,2.1,7.9,0.9,2.5,2.3,43,232,79.8
100123,0,67,33,53.4,934,7.9,3.3,5.7,0.3,3.1,0.8,131,244,100.0
100124,4,58,1,36.0,604,4.6,3.0,4.2,4.2,4.8,6.0,60,128,85.8
100125,141,88,26,91.4,1652,5.4,1.1,3.1,4.4,1.7,1.7,51,200,81.5
100126,102,61,73,86.2,1602,10.0,0.1,4.1,2.8,3.8,4.3,40,232,100.0
100127,26,12,98,51.6,1008,4.0,1.9,2.6,4.1,2.7,1.3,89,90,85.2
100128,136,80,86,109.6,2032,,3.4,5.0,3.2,,5.3,130,220,79.7
100129,14,5,112,50.6,1002,,3.6,0.7,3.8,3.1,2.3,108,31,94.9
100130,89,82,71,95.4,1744,3.9,3.8,5.0,3.6,4.8,5.4,21,147,84.2
100131,41,76,91,90.2,1652,7.0,3.5,2.2,4.0,0.6,2.1,178,81,87.0
100132,123,59,22,68.8,1258,9.4,2.3,0.1,1.2,2.5,0.1,75,81,100.0
100133,178,89,67,115.8,2138,5.4,1.8,4.4,1.6,0.3,3.1,177,44,86.1
100134,62,13,13,25.4,482,7.7,3.1,4.6,2.6,1.6,3.1,34,197,88.8
100135,95,53,62,75.6,1406,0.9,3.0,3.4,2.7,3.1,0.7,37,57,84.0
100136,51,3,116,58.4,1162,2.1,2.2,0.6,4.6,4.2,1.4,51,125,91.4
100137,95,38,105,83.8,1600,,0.3,7.1,2.2,3.7,4.7,33,127,81.7
100138,131,71,92,105.6,1970,0.2,3.7,4.9,1.0,2.3,0.2,71,84,82.7
100139,150,24,64,70.0,1352,2.5,1.8,0.9,1.5,4.5,2.9,41,207,100.0
100140,142,76,67,100.8,1864,5.2,1.5,4.1,1.3,1.5,3.2,33,51,92.0
100141,170,31,62,77.4,1486,0.1,2.5,4.0,4.4,3.8,4.1,53,186,73.6
100142,28,58,95,78.4,1452,2.6,2.7,0.5,2.8,2.4,0.2,105,101,96.4
100143,35,62,96,82.6,1528,5.1,0.8,4.9,4.3,4.5,3.5,75,243,82.6
100144,12,37,112,69.4,1314,5.7,3.3,6.5,2.5,4.0,0.0,82,169,84.9
100145,159,52,89,98.6,1868,9.3,1.2,6.0,5.3,4.5,1.6,163,244,81.6
100146,70,66,80,85.6,1580,6.5,0.7,1.6,5.9,1.1,3.0,99,67,80.4
100147,85,27,102,74.0,1426,4.1,1.6,6.9,4.0,3.3,5.5,59,149,70.5
100148,27,2,86,41.0,816,9.3,2.9,2.7,5.2,3.7,0.8,57,31,92.9
100149,65,79,63,85.6,1554,7.8,3.9,7.6,3.0,3.7,1.0,165,169,81.3
100150,169,21,31,58.8,1134,2.0,,0.6,5.6,2.5,4.0,42,212,81.1
100151,44,37,115,77.0,1466,1.3,3.8,3.9,5.0,0.1,2.2,129,242,62.3
100152,61,71,78,86.0,1578,6.8,,4.8,6.0,1.3,3.7,67,155,68.3
100153,133,71,12,74.0,1338,5.6,0.3,2.0,3.7,1.6,6.0,101,169,89.5
100154,27,61,65,68.0,1238,7.9,2.2,6.2,4.7,4.3,5.9,132,138,80.4
100155,27,56,18,46.2,812,7.4,1.2,5.0,3.3,4.2,2.1,41,38,90.9
100156,107,5,23,33.6,662,6.3,3.3,0.1,1.6,0.5,3.0,144,236,100.0
100157,43,77,108,98.0,1806,9.9,,4.9,2.1,4.7,5.4,73,61,100.0
100158,83,31,87,70.0,1338,5.3,3.9,3.9,5.4,0.9,0.6,59,102,70.7
100159,29,9,10,15.2,286,1.1,1.0,1.6,0.3,2.1,2.7,49,245,100.0
100160,74,2,58,39.2,780,8.3,1.9,8.0,3.5,1.1,2.3,61,165,70.4
100161,127,58,85,94.2,1768,2.5,2.0,7.2,2.2,4.3,1.8,146,145,78.1
100162,91,75,14,68.8,1226,7.8,1.0,2.3,2.3,3.7,6.0,101,185,100.0
100163,128,48,9,58.0,1064,9.6,2.4,4.3,5.3,1.8,4.4,72,213,80.9
100164,120,58,40,74.8,1380,7.0,1.8,2.5,5.1,3.4,2.3,20,111,88.7
100165,26,30,26,33.6,612,6.0,1.8,6.2,3.6,0.9,5.0,125,136,71.9
100166,120,68,59,88.4,1632,4.6,1.5,7.4,1.6,1.9,2.9,46,65,77.3
100167,115,61,72,88.4,1646,3.6,0.1,2.9,2.9,1.9,5.2,36,146,86.8
100168,2,51,51,51.4,926,3.5,2.1,6.4,2.4,1.2,1.6,82,194,73.0
100169,102,88,27,84.0,1504,6.4,,4.0,2.1,4.4,1.3,147,61,99.5
100170,154,40,64,80.4,1528,7.5,0.0,3.2,0.6,3.4,1.5,140,242,100.0
100171,136,30,16,51.6,972,6.8,1.2,7.5,3.3,1.4,3.2,141,196,71.3
100172,61,84,94,100.2,1836,2.0,1.1,4.1,1.8,1.2,1.7,146,78,82.2
100173,164,83,43,99.8,1830,4.9,1.6,3.7,4.0,0.1,0.9,141,175,75.3
100174,50,21,9,26.2,482,7.9,0.5,5.4,1.9,1.7,6.0,85,52,89.8
100175,171,3,62,60.8,1210,4.8,2.0,2.1,2.6,2.6,5.4,42,62,96.0
100176,151,12,100,77.4,1524,5.4,2.8,2.6,0.3,1.4,3.8,167,141,100.0
100177,58,44,92,74.8,1408,7.7,2.5,7.5,6.0,3.5,5.3,55,230,65.9
100178,117,41,81,80.4,1526,6.6,3.2,5.4,3.0,2.1,5.6,169,208,82.9
100179,159,48,46,79.0,1484,4.1,1.8,6.6,0.1,1.6,4.1,30,200,86.1
100180,95,19,37,45.2,866,9.0,2.1,2.2,3.2,4.7,3.1,47,33,100.0
100181,179,76,102,122.2,2292,1.6,3.2,4.4,5.2,1.3,5.3,64,109,63.5
100182,112,80,112,115.2,2144,10.0,1.7,7.8,4.6,2.0,3.4,143,224,71.8
100183,61,53,69,71.6,1326,1.2,2.8,2.5,4.2,1.9,0.8,141,229,77.1
100184,51,35,103,72.4,1378,0.1,1.7,1.3,0.8,1.2,2.2,169,237,94.6
100185,11,0,75,32.2,644,8.9,1.7,4.1,3.9,1.1,2.7,100,154,85.2
100186,38,14,52,36.8,708,2.4,3.0,3.1,4.6,1.5,5.6,178,31,73.9
100187,129,76,77,102.2,1892,7.3,0.7,1.3,3.4,4.3,4.0,30,74,100.0
100188,130,16,43,52.8,1024,8.1,1.4,7.1,5.4,3.8,5.3,55,240,72.2
100189,112,23,118,83.4,1622,8.6,0.9,7.9,1.7,3.4,4.5,97,117,87.3
100190,100,57,73,83.4,1554,9.9,,4.5,1.5,2.3,1.9,54,237,100.0
100191,112,71,53,86.2,1582,2.9,0.9,6.2,5.2,2.5,4.3,146,144,62.5
100192,80,90,19,77.6,1372,7.1,2.3,6.9,3.8,1.3,1.2,170,197,71.5
100193,112,22,78,66.8,1292,1.2,3.2,5.6,0.0,0.4,2.4,48,159,81.2
100194,1,45,30,39.2,694,,3.1,0.4,2.1,1.7,4.8,170,189,100.0
100195,129,71,6,70.8,1274,8.5,1.5,1.3,5.1,2.5,3.7,143,30,93.8
100196,53,7,57,37.6,738,3.7,4.0,0.6,0.2,0.3,5.0,35,47,100.0
100197,86,58,104,93.6,1756,5.9,2.4,0.1,0.0,0.4,1.5,122,221,100.0
100198,128,89,9,82.6,1474,5.0,1.6,2.4,1.7,1.3,4.5,103,189,95.8
100199,146,58,9,67.6,1236,6.5,3.3,3.1,5.5,1.8,1.2,166,38,78.5
100200,125,12,111,76.6,1508,9.7,,1.9,5.4,2.0,3.3,115,84,90.8
100201,129,38,38,63.8,1200,0.6,3.0,0.5,3.1,0.6,2.6,69,96,85.5
100202,52,27,27,37.4,694,5.7,0.8,4.2,3.3,1.1,3.3,62,53,81.4
100203,171,88,29,98.6,1796,8.6,1.9,2.2,2.0,1.3,0.8,38,150,100.0
100204,159,60,36,82.2,1524,4.8,3.4,6.4,1.5,0.3,2.2,132,40,77.4
100205,159,15,118,88.0,1730,0.8,2.0,0.1,4.9,1.6,4.0,140,185,81.5
100206,67,1,66,40.4,806,5.6,2.7,6.7,0.6,0.4,3.4,37,45,82.6
100207,122,81,113,118.2,2202,3.3,2.4,7.6,2.9,3.5,3.3,153,122,72.2
100208,144,16,42,55.2,1072,1.5,3.4,5.7,3.8,1.9,3.1,54,134,66.9
100209,37,29,78,56.0,1062,8.5,1.1,5.9,0.6,1.6,5.7,33,41,95.2
100210,23,12,84,45.4,884,5.2,2.3,7.5,3.1,0.6,5.6,83,150,66.7
100211,68,81,51,82.6,1490,9.3,0.5,1.7,3.5,1.1,2.2,156,225,97.6
100212,115,12,100,70.2,1380,8.1,2.8,8.0,4.5,1.2,2.1,21,119,65.3
100213,97,42,55,66.6,1248,6.9,2.9,6.2,1.4,4.9,3.3,25,161,96.7
100214,138,84,75,108.0,1992,0.1,0.2,5.8,1.8,4.2,0.6,118,104,80.6
100215,143,20,67,67.4,1308,4.3,2.7,2.9,3.4,0.1,1.8,140,95,80.3
100216,96,54,110,95.6,1804,2.0,1.7,4.4,5.9,3.1,1.4,172,60,66.2
100217,123,80,8,75.8,1356,9.1,0.5,5.2,1.3,1.3,1.3,92,213,94.8
100218,69,39,102,78.0,1482,1.7,1.7,5.0,5.9,0.5,3.8,154,207,55.4
100219,92,82,105,109.6,2028,2.9,0.8,5.6,4.3,3.5,2.3,82,224,72.4
100220,2,14,91,45.2,876,5.2,1.7,0.7,5.0,0.7,1.0,175,118,84.7
100221,147,72,22,81.4,1484,2.6,1.5,2.8,0.5,2.2,5.3,21,127,98.1
100222,163,51,62,88.0,1658,2.1,3.0,3.5,1.8,,5.2,84,158,90.8
100223,146,73,108,116.2,2178,6.0,3.1,2.1,0.3,2.8,5.2,120,226,100.0
100224,89,52,60,73.0,1356,0.9,2.4,1.4,2.2,4.9,2.3,171,68,99.9
100225,146,86,39,96.4,1756,0.6,0.1,1.1,5.9,3.9,0.3,57,209,79.0
100226,147,51,43,77.2,1442,3.7,3.7,2.9,0.6,3.9,0.6,81,124,100.0
100227,95,29,85,70.4,1350,7.2,2.7,3.9,3.4,1.8,1.7,138,193,87.2
100228,51,32,23,38.6,708,5.5,0.1,0.5,0.0,0.0,1.3,71,224,100.0
100229,160,56,50,85.6,1600,4.2,3.3,7.6,4.3,3.7,5.2,129,169,67.6
100230,167,51,57,86.8,1634,5.7,0.8,6.1,1.2,5.0,5.9,93,90,96.0
100231,127,8,89,65.8,1300,3.7,,5.8,0.8,2.0,4.9,117,237,86.2
100232,38,53,93,76.6,1426,9.4,1.9,1.4,2.0,4.9,4.4,82,101,100.0
100233,81,0,32,29.0,580,0.5,1.7,4.8,4.6,0.7,3.5,158,168,60.9
100234,103,43,15,52.4,962,6.7,3.6,4.2,0.6,1.5,4.6,67,138,98.1
100235,128,74,21,78.4,1420,8.9,1.7,7.9,1.4,0.9,5.7,120,43,81.9
100236,10,79,112,94.2,1726,8.0,0.3,6.0,0.1,2.4,3.6,93,248,98.7
100237,177,8,56,62.6,1236,1.8,3.8,4.6,5.8,4.0,0.9,57,239,68.2
100238,150,31,61,73.0,1398,3.0,3.7,6.8,3.6,1.7,1.0,155,211,65.9
100239,158,14,113,85.2,1676,7.2,2.7,1.2,4.3,4.5,3.5,25,165,100.0
100240,41,11,106,57.2,1122,0.8,1.9,0.1,3.9,2.7,2.0,87,190,89.8
100241,98,77,81,98.2,1810,8.1,0.4,5.5,0.9,2.3,5.5,153,161,96.6
100242,6,56,70,62.8,1144,7.2,3.2,0.8,3.6,3.9,3.7,130,142,100.0
100243,143,7,113,78.0,1546,7.3,0.3,0.9,0.8,0.5,4.1,51,59,100.0
100244,89,71,89,96.0,1778,1.0,0.3,6.0,2.4,3.9,0.0,57,113,77.7
100245,111,26,71,66.2,1272,7.2,2.1,2.2,3.4,1.2,3.0,134,123,92.2
100246,59,61,69,76.0,1398,6.8,0.6,5.0,3.4,,2.6,128,120,80.8
100247,112,11,29,40.6,790,8.3,0.0,7.3,0.7,3.0,4.2,83,118,92.9
100248,1,64,102,79.4,1460,0.4,1.7,2.5,0.2,4.5,2.3,73,83,100.0
100249,128,41,22,59.0,1098,0.2,0.5,1.7,4.8,2.9,5.9,132,163,78.3
100250,47,61,31,58.4,1046,3.7,0.6,0.9,4.4,3.2,4.0,33,34,91.4
100251,139,10,85,67.8,1336,1.5,0.3,1.0,0.5,3.9,4.0,83,235,100.0
100252,36,42,105,74.4,1404,5.6,0.8,0.5,0.8,1.3,5.5,73,80,100.0
100253,159,16,106,83.8,1644,9.2,2.9,0.7,5.4,4.1,6.0,38,171,100.0
100254,8,31,56,42.6,790,3.9,3.2,3.5,4.6,2.1,1.2,145,63,77.1
100255,98,84,108,113.2,2096,8.4,1.8,2.6,6.0,0.9,4.9,79,198,79.1
100256,146,84,8,82.8,1488,0.0,2.0,5.7,1.5,1.8,1.0,51,118,75.1
100257,47,39,30,44.8,818,1.7,0.1,7.0,2.9,1.2,2.7,55,196,64.5
100258,130,22,70,67.2,1300,0.3,0.3,6.3,1.4,1.1,0.6,171,175,71.7
100259,147,55,8,65.6,1202,3.3,1.0,4.2,3.7,1.4,3.7,65,49,75.5
100260,151,5,12,38.0,750,9.1,2.2,0.8,0.7,0.9,2.8,33,136,100.0
100261,53,85,57,84.4,1518,1.0,3.0,5.7,0.8,3.3,3.8,137,165,85.1
100262,119,49,2,54.0,982,6.1,2.4,2.9,0.4,2.9,4.1,69,55,100.0
100263,160,36,34,67.2,1272,4.5,1.6,0.7,4.2,3.2,3.7,84,114,94.8
100264,151,63,96,106.4,2002,9.4,0.5,6.7,3.0,1.7,1.8,96,184,82.1
100265,115,53,20,62.8,1150,1.2,3.1,2.7,3.7,3.8,5.0,83,189,84.5
100266,74,71,63,82.6,1510,2.1,1.5,1.7,5.3,0.6,3.3,42,71,72.7
100267,112,48,94,88.8,1680,0.3,2.9,7.0,4.4,2.9,2.9,144,207,59.3
100268,163,10,51,59.0,1160,4.3,2.1,7.2,2.8,1.4,5.9,103,110,70.0
100269,165,87,33,98.4,1794,2.8,3.0,2.7,5.9,2.6,1.7,89,206,73.1
100270,103,48,95,87.4,1652,8.7,3.6,2.8,2.7,,3.2,92,222,97.5
100271,83,20,120,76.6,1492,6.0,3.7,4.6,0.7,,4.1,111,220,100.0
100272,111,65,34,74.8,1366,6.1,2.1,5.9,6.0,4.5,0.8,93,56,72.1
100273,98,62,14,62.4,1124,5.3,2.0,0.5,0.1,3.7,2.1,173,129,100.0
100274,152,82,119,127.2,2380,0.9,1.1,4.7,3.3,0.9,4.8,63,232,69.2
100275,92,27,95,72.6,1398,4.5,3.7,7.6,1.9,1.4,1.4,95,64,73.3
100276,145,16,5,40.6,780,10.0,,2.1,3.0,4.6,3.0,160,67,100.0
100277,127,5,108,71.6,1422,8.4,0.5,7.3,3.4,2.2,3.8,138,67,77.2
100278,109,18,84,66.2,1288,8.9,1.7,7.6,1.4,4.7,4.0,59,71,94.5
100279,81,55,96,87.6,1642,8.2,0.5,2.2,3.3,2.0,4.4,23,199,97.1
100280,53,27,31,39.2,730,1.0,2.0,6.0,4.5,4.8,5.2,148,206,69.9
100281,162,65,51,91.8,1706,2.3,2.2,1.9,1.6,4.6,2.4,25,86,100.0
100282,168,37,82,88.6,1698,0.0,1.4,5.9,2.3,3.3,4.2,74,129,74.8
100283,160,36,96,92.0,1768,3.0,0.3,6.4,1.6,0.0,4.4,85,83,72.4
100284,67,67,27,64.4,1154,1.1,3.8,2.0,4.9,2.0,1.8,137,167,75.7
100285,32,85,94,95.0,1730,4.7,3.1,5.7,4.3,4.6,5.8,165,217,78.9
100286,141,89,84,115.2,2126,6.8,3.4,6.5,5.2,4.4,5.2,48,69,74.8
100287,20,48,117,79.6,1496,8.7,1.5,2.9,1.0,0.9,1.7,72,158,100.0
100288,47,42,97,73.4,1384,7.5,3.0,1.3,0.4,2.0,4.1,150,149,100.0
100289,147,35,63,75.6,1442,9.4,1.9,0.7,0.7,4.2,4.3,167,115,100.0
100290,127,57,78,90.8,1702,0.5,0.8,4.6,1.0,2.9,2.6,151,93,86.3
100291,135,12,77,65.0,1276,0.1,0.5,7.8,3.2,4.2,5.2,101,110,65.6
100292,134,51,18,64.6,1190,6.6,1.4,6.6,5.8,4.1,4.1,155,41,70.1
100293,144,57,106,105.4,1994,2.9,0.6,3.5,2.1,4.5,3.9,124,214,94.8
100294,127,31,14,49.6,930,2.5,4.0,4.3,5.8,0.6,1.3,105,234,60.6
100295,32,80,5,56.4,968,3.3,0.2,2.2,0.2,0.7,2.4,102,118,98.9
100296,175,59,115,116.4,2210,2.7,1.8,1.3,5.6,0.4,2.6,175,55,73.4
100297,114,82,72,100.8,1852,5.1,1.8,3.9,1.1,4.7,4.4,92,69,100.0
100298,118,57,100,97.8,1842,4.4,1.2,3.7,5.5,2.4,3.7,118,139,73.7
100299,21,55,83,70.4,1298,5.1,2.3,4.2,0.3,0.3,0.5,45,142,92.8
100300,157,27,97,86.4,1674,6.7,0.6,7.6,5.7,1.6,1.8,53,72,59.3
100301,37,0,37,22.2,444,3.9,3.1,4.8,1.2,1.8,2.8,90,101,88.0
100302,108,41,25,56.2,1042,2.5,1.3,4.8,1.8,4.0,4.4,113,170,88.8
100303,50,81,81,91.0,1658,1.7,2.4,1.0,2.9,3.7,4.5,108,119,96.0
100304,7,47,91,66.0,1226,3.5,2.9,8.0,2.3,3.4,2.9,46,213,73.7
100305,26,39,118,75.8,1438,7.4,3.6,6.2,4.0,0.1,0.7,52,46,70.3
100306,26,62,50,62.4,1124,7.6,3.3,7.0,5.8,4.6,1.8,91,117,72.0
100307,20,75,72,77.8,1406,6.7,2.4,3.3,3.6,1.1,1.5,68,53,85.5
100308,29,71,95,86.4,1586,2.3,1.6,4.0,4.3,3.1,4.7,82,105,76.4
100309,96,87,52,92.2,1670,5.9,2.0,4.2,0.5,0.3,1.1,179,87,93.4
100310,27,79,55,74.8,1338,5.7,3.1,1.6,3.8,0.4,2.8,38,237,87.2
100311,110,3,58,47.0,934,4.8,,5.5,2.7,0.0,4.0,41,218,74.1
100312,60,37,69,61.8,1162,5.5,0.4,7.2,5.3,2.8,5.8,109,237,64.1
100313,47,26,77,55.8,1064,4.9,1.5,1.3,2.3,3.1,6.0,86,185,100.0
100314,146,8,91,70.4,1392,5.7,3.1,0.7,4.1,0.3,5.7,156,224,89.0
100315,3,15,57,32.4,618,7.2,1.7,5.9,1.4,1.5,4.3,90,126,88.3
100316,34,55,87,74.6,1382,1.1,1.3,2.2,1.6,4.3,4.5,98,80,98.3
100317,48,75,12,59.4,1038,7.5,1.6,5.0,2.3,0.5,4.6,151,117,85.0
100318,16,30,42,38.0,700,1.4,2.4,5.6,1.8,1.1,5.2,56,121,74.7
100319,171,87,75,116.4,2154,0.7,4.0,2.6,1.5,2.1,5.7,47,140,89.8
100320,157,13,50,59.2,1158,9.8,2.0,6.5,0.3,4.2,2.7,156,196,100.0
100321,45,24,18,30.6,564,9.6,0.8,4.4,5.0,1.3,2.5,54,223,80.5
100322,116,33,20,51.0,954,0.6,0.7,7.0,0.4,5.0,2.8,131,234,86.2
100323,5,66,90,76.6,1400,4.4,0.2,6.1,5.3,1.8,4.0,172,130,63.3
100324,98,23,82,66.2,1278,1.9,2.2,6.9,0.8,1.9,4.7,28,231,77.9
100325,123,72,23,77.0,1396,4.9,2.2,0.2,0.4,0.6,5.2,71,197,100.0
100326,36,25,25,32.2,594,,0.8,1.9,3.4,3.4,2.7,164,42,100.0
100327,23,19,44,33.6,634,9.5,2.8,0.7,3.0,1.2,2.2,28,176,100.0
100328,92,63,27,67.0,1214,6.3,3.0,3.5,2.9,3.1,5.9,73,35,93.4
100329,45,9,109,58.0,1142,3.5,1.0,7.1,3.4,1.1,1.4,152,175,64.9
100330,180,82,119,132.8,2492,6.0,1.4,3.7,1.7,1.9,1.3,143,38,94.4
100331,94,66,81,90.8,1684,3.1,4.0,6.8,4.0,4.3,4.3,128,110,71.9
100332,98,23,107,76.2,1478,9.1,1.5,2.6,3.0,3.7,1.1,166,97,100.0
100333,115,4,99,65.0,1292,8.7,3.0,2.7,2.0,0.8,2.4,85,83,99.0
100334,159,66,105,113.4,2136,5.6,1.8,7.2,5.0,3.0,1.8,64,155,66.4
100335,160,57,28,77.4,1434,3.2,3.2,3.4,4.4,3.1,1.0,90,79,80.1
100336,66,26,16,35.2,652,2.9,3.1,6.3,2.4,0.5,3.5,125,99,70.1
100337,127,79,67,99.6,1834,0.3,2.7,1.9,5.1,2.3,2.2,52,168,74.4
100338,17,14,43,29.0,552,8.2,3.4,7.6,5.5,1.3,2.8,137,212,62.4
100339,24,34,108,68.4,1300,4.5,3.8,4.6,3.2,2.3,1.2,99,147,81.5
100340,53,75,60,79.6,1442,3.3,2.3,6.1,1.3,3.9,4.6,107,199,87.4
100341,57,52,92,79.4,1484,4.7,0.9,0.7,5.5,0.8,1.9,113,119,81.5
100342,66,43,67,65.8,1230,8.2,1.6,3.9,1.1,0.6,2.1,173,168,97.1
100343,103,25,73,64.8,1246,1.2,3.0,7.2,0.3,1.3,1.5,64,101,76.0
100344,173,46,24,71.8,1344,8.6,2.6,7.0,2.0,4.8,2.6,54,96,93.6
100345,23,33,94,62.0,1174,9.0,0.7,0.4,4.4,3.7,2.8,100,159,100.0
100346,113,86,66,100.6,1840,9.5,0.2,2.4,5.5,0.1,3.2,121,239,82.2
100347,31,49,110,79.6,1494,4.0,2.7,3.5,3.8,2.0,5.8,29,223,81.0
